epoch, loss, acc, sen, spec, F1
1,0.7110129169055394,0.5625,0.6938775510204082,0.4603174603174603,0.5811965811965812
2,0.6986140438488552,0.4642857142857143,0.5454545454545454,0.4117647058823529,0.4444444444444444
3,0.6773521389280047,0.5446428571428571,0.625,0.484375,0.5405405405405406
4,0.6826956357274737,0.5892857142857143,0.6458333333333334,0.546875,0.5740740740740741
5,0.6708518436976841,0.5982142857142857,0.625,0.578125,0.5714285714285714
6,0.6651158077376229,0.6339285714285714,0.6875,0.59375,0.616822429906542
7,0.6633110642433167,0.6517857142857143,0.5957446808510638,0.6923076923076923,0.5894736842105263
8,0.6583010724612645,0.625,0.6041666666666666,0.640625,0.58
9,0.6461047870772225,0.6696428571428571,0.6122448979591837,0.7142857142857143,0.6185567010309279
10,0.6507621833256313,0.6428571428571429,0.6122448979591837,0.6666666666666666,0.6
11,0.6412590571812221,0.6875,0.5918367346938775,0.7619047619047619,0.6236559139784946
12,0.6310389297349113,0.6696428571428571,0.6382978723404256,0.6923076923076923,0.6185567010309279
13,0.6434493405478341,0.6607142857142857,0.5833333333333334,0.71875,0.5957446808510638
14,0.6235826696668353,0.6875,0.6530612244897959,0.7142857142857143,0.6464646464646465
15,0.6335061703409467,0.6607142857142857,0.6086956521739131,0.696969696969697,0.5957446808510638
16,0.6133990202631269,0.6785714285714286,0.6326530612244898,0.7142857142857143,0.6326530612244898
17,0.6099514620644706,0.6875,0.5833333333333334,0.765625,0.6153846153846154
18,0.6155112300600324,0.6607142857142857,0.574468085106383,0.7230769230769231,0.5869565217391305
19,0.611820467880794,0.6875,0.625,0.734375,0.631578947368421
20,0.5835047789982387,0.6964285714285714,0.6222222222222222,0.746268656716418,0.6222222222222222
21,0.5923448119844709,0.7053571428571429,0.6595744680851063,0.7384615384615385,0.6526315789473685
22,0.5901345099721637,0.6964285714285714,0.6326530612244898,0.746031746031746,0.6458333333333334
23,0.5825554217611041,0.7232142857142857,0.6808510638297872,0.7538461538461538,0.6736842105263158
24,0.5579605656010764,0.7410714285714286,0.7291666666666666,0.75,0.7070707070707071
25,0.5718105946268354,0.7053571428571429,0.6326530612244898,0.7619047619047619,0.6526315789473685
26,0.5604299434593746,0.6964285714285714,0.6875,0.703125,0.66
27,0.5392954136644091,0.7142857142857143,0.717391304347826,0.7121212121212122,0.673469387755102
28,0.5608208732945579,0.7053571428571429,0.6739130434782609,0.7272727272727273,0.6526315789473685
29,0.5357560004506793,0.7589285714285714,0.7021276595744681,0.8,0.7096774193548387
30,0.5573654643126896,0.6875,0.6875,0.6875,0.6534653465346535
31,0.5332660589899335,0.75,0.723404255319149,0.7692307692307693,0.7083333333333334
32,0.5530429482460022,0.7232142857142857,0.6956521739130435,0.7424242424242424,0.6736842105263158
33,0.5151899116379874,0.7678571428571429,0.7142857142857143,0.8095238095238095,0.7291666666666666
34,0.5168876137052264,0.7589285714285714,0.7391304347826086,0.7727272727272727,0.7157894736842105
35,0.5186472024236407,0.75,0.6875,0.796875,0.7021276595744681
36,0.5332580038479396,0.7232142857142857,0.6888888888888889,0.746268656716418,0.6666666666666666
37,0.4967452755996159,0.7678571428571429,0.673469387755102,0.8412698412698413,0.717391304347826
38,0.5063926194395337,0.7321428571428571,0.717391304347826,0.7424242424242424,0.6875
