epoch, loss, acc, sen, spec, F1
1,0.7740184153829303,0.4732142857142857,0.5652173913043478,0.4090909090909091,0.46846846846846846
2,0.6911291905811855,0.5446428571428571,0.7045454545454546,0.4411764705882353,0.5486725663716814
3,0.7424111877168927,0.5089285714285714,0.6595744680851063,0.4,0.5299145299145299
4,0.6702936376844134,0.6160714285714286,0.75,0.5294117647058824,0.6055045871559633
5,0.6163859111922128,0.6875,0.8333333333333334,0.578125,0.6956521739130435
6,0.6721385802541461,0.6428571428571429,0.6888888888888889,0.6119402985074627,0.6078431372549019
7,0.6242388912609645,0.625,0.6888888888888889,0.582089552238806,0.5961538461538461
8,0.61766346011843,0.6428571428571429,0.7272727272727273,0.5882352941176471,0.6153846153846154
9,0.5732622912951878,0.7142857142857143,0.8222222222222222,0.6417910447761194,0.6981132075471698
10,0.6051372374807086,0.7142857142857143,0.7777777777777778,0.6716417910447762,0.6862745098039216
11,0.5862713839326587,0.6517857142857143,0.8444444444444444,0.5223880597014925,0.6608695652173913
12,0.523893803358078,0.7142857142857143,0.8367346938775511,0.6190476190476191,0.7192982456140351
13,0.6262396233422416,0.6875,0.7872340425531915,0.6153846153846154,0.6788990825688074
14,0.6443066426685878,0.6517857142857143,0.8,0.5522388059701493,0.6486486486486487
15,0.5933703567300525,0.6875,0.8666666666666667,0.5671641791044776,0.6902654867256637
16,0.5605044875826154,0.7053571428571429,0.7954545454545454,0.6470588235294118,0.6796116504854369
17,0.6007612730775561,0.7142857142857143,0.8181818181818182,0.6470588235294118,0.6923076923076923
18,0.5966184181826455,0.6875,0.782608695652174,0.6212121212121212,0.6728971962616822
19,0.5906146424157279,0.7053571428571429,0.7674418604651163,0.6666666666666666,0.6666666666666666
20,0.6860039574759347,0.6339285714285714,0.6739130434782609,0.6060606060606061,0.6019417475728155
21,0.5743836207049233,0.625,0.7021276595744681,0.5692307692307692,0.6111111111111112
22,0.5365800218922752,0.6964285714285714,0.7959183673469388,0.6190476190476191,0.6964285714285714
23,0.5508718107427869,0.7142857142857143,0.851063829787234,0.6153846153846154,0.7142857142857143
24,0.5325992064816611,0.6964285714285714,0.8478260869565217,0.5909090909090909,0.6964285714285714
25,0.6062210031918117,0.6875,0.8260869565217391,0.5909090909090909,0.6846846846846847
26,0.5097109207085201,0.7767857142857143,0.8695652173913043,0.7121212121212122,0.7619047619047619
27,0.5194029211997986,0.7767857142857143,0.8260869565217391,0.7424242424242424,0.7524752475247525
28,0.500962325504848,0.7410714285714286,0.8125,0.6875,0.7289719626168224
29,0.5361221751996449,0.75,0.8541666666666666,0.671875,0.7454545454545455
30,0.466595858335495,0.7589285714285714,0.8695652173913043,0.6818181818181818,0.7476635514018691
31,0.4984057673386165,0.7321428571428571,0.8478260869565217,0.6515151515151515,0.7222222222222222
32,0.4599467856543405,0.7678571428571429,0.8085106382978723,0.7384615384615385,0.7450980392156863
33,0.48587014845439364,0.7678571428571429,0.8636363636363636,0.7058823529411765,0.7450980392156863
34,0.4755099926676069,0.7857142857142857,0.9318181818181818,0.6911764705882353,0.7735849056603774
35,0.5331362187862396,0.75,0.8636363636363636,0.6764705882352942,0.7307692307692307
36,0.49262279697826933,0.7321428571428571,0.8260869565217391,0.6666666666666666,0.7169811320754716
37,0.40133282116481234,0.8214285714285714,0.8888888888888888,0.7761194029850746,0.8
38,0.5554438403674534,0.7142857142857143,0.8666666666666667,0.6119402985074627,0.7090909090909091
39,0.4954793964113508,0.7410714285714286,0.7872340425531915,0.7076923076923077,0.7184466019417476
40,0.5122666784695217,0.7410714285714286,0.8478260869565217,0.6666666666666666,0.7289719626168224
41,0.4757699838706425,0.7857142857142857,0.8775510204081632,0.7142857142857143,0.7818181818181819
42,0.4667794832161495,0.7589285714285714,0.8666666666666667,0.6865671641791045,0.7428571428571429
43,0.5132335041250501,0.7232142857142857,0.7906976744186046,0.6811594202898551,0.6868686868686869
44,0.5283138496535165,0.7410714285714286,0.8043478260869565,0.696969696969697,0.7184466019417476
45,0.39154626429080963,0.8214285714285714,0.8958333333333334,0.765625,0.8113207547169812
46,0.4119149957384382,0.7678571428571429,0.8666666666666667,0.7014925373134329,0.75
47,0.5132872632571629,0.7321428571428571,0.8297872340425532,0.6615384615384615,0.7222222222222222
48,0.46930783561297823,0.7589285714285714,0.8,0.7313432835820896,0.7272727272727273
49,0.40979606764657156,0.8035714285714286,0.8723404255319149,0.7538461538461538,0.7884615384615384
50,0.509449439389365,0.7232142857142857,0.7551020408163265,0.6984126984126984,0.7047619047619048
51,0.4795680556978498,0.8125,0.8541666666666666,0.78125,0.7961165048543689
52,0.4894544950553349,0.7857142857142857,0.8695652173913043,0.7272727272727273,0.7692307692307693
53,0.5011140150683266,0.7410714285714286,0.8222222222222222,0.6865671641791045,0.7184466019417476
54,0.48627694164003643,0.7589285714285714,0.8888888888888888,0.6716417910447762,0.7476635514018691
55,0.5234558965478625,0.7410714285714286,0.8571428571428571,0.6714285714285714,0.7128712871287128
56,0.48556422761508394,0.7410714285714286,0.8181818181818182,0.6911764705882353,0.7128712871287128
