epoch, loss, acc, sen, spec, F1
1,0.7434652703148978,0.4107142857142857,0.6666666666666666,0.19672131147540983,0.5074626865671642
2,0.7210437910897392,0.45535714285714285,0.7708333333333334,0.21875,0.5481481481481482
3,0.717863781111581,0.5,0.82,0.24193548387096775,0.5942028985507246
4,0.7058148639542716,0.49107142857142855,0.8163265306122449,0.23809523809523808,0.583941605839416
5,0.6976891074861798,0.49107142857142855,0.8269230769230769,0.2,0.6013986013986014
6,0.6851700288908822,0.49107142857142855,0.7735849056603774,0.23728813559322035,0.5899280575539568
7,0.6769686767033168,0.5714285714285714,0.88,0.3225806451612903,0.6470588235294118
8,0.6716265167508807,0.6071428571428571,0.851063829787234,0.4307692307692308,0.6451612903225806
9,0.6802645921707153,0.6160714285714286,0.8367346938775511,0.4444444444444444,0.656
10,0.6701194388525826,0.6339285714285714,0.8333333333333334,0.484375,0.6611570247933884
11,0.6561294879232135,0.625,0.8125,0.484375,0.65
12,0.6678893310683114,0.5625,0.6938775510204082,0.4603174603174603,0.5811965811965812
13,0.6638200197901044,0.5803571428571429,0.64,0.532258064516129,0.5765765765765766
14,0.6419714178357806,0.625,0.7551020408163265,0.5238095238095238,0.6379310344827587
15,0.6466251696859088,0.6160714285714286,0.68,0.5645161290322581,0.6126126126126126
16,0.6356617382594517,0.6428571428571429,0.72,0.5806451612903226,0.6428571428571429
17,0.6197575586182731,0.6696428571428571,0.72,0.6290322580645161,0.6605504587155964
18,0.6253068617412022,0.6607142857142857,0.7659574468085106,0.5846153846153846,0.6545454545454545
19,0.6357411231313433,0.625,0.68,0.5806451612903226,0.6181818181818182
20,0.61925379719053,0.6428571428571429,0.68,0.6129032258064516,0.6296296296296297
21,0.6126346502985273,0.6875,0.7450980392156863,0.639344262295082,0.6846846846846847
22,0.6064935496875218,0.7142857142857143,0.76,0.6774193548387096,0.7037037037037037
23,0.6167238014084953,0.6785714285714286,0.7551020408163265,0.6190476190476191,0.6727272727272727
24,0.5987046105521066,0.6785714285714286,0.7142857142857143,0.6507936507936508,0.660377358490566
25,0.6013998516968319,0.6428571428571429,0.7,0.5967741935483871,0.6363636363636364
26,0.5757922061852047,0.6964285714285714,0.7115384615384616,0.6833333333333333,0.6851851851851852
27,0.5799686738422939,0.6785714285714286,0.7142857142857143,0.6507936507936508,0.660377358490566
28,0.5674878997462136,0.7053571428571429,0.7755102040816326,0.6507936507936508,0.6972477064220184
29,0.5770752429962158,0.7053571428571429,0.72,0.6935483870967742,0.6857142857142857
30,0.5552275563989367,0.7053571428571429,0.7346938775510204,0.6825396825396826,0.6857142857142857
31,0.5489313857895988,0.7321428571428571,0.7872340425531915,0.6923076923076923,0.7115384615384616
32,0.5782930680683681,0.6607142857142857,0.66,0.6612903225806451,0.6346153846153846
33,0.5599127241543361,0.7321428571428571,0.782608695652174,0.696969696969697,0.7058823529411765
34,0.5550350802285331,0.6875,0.7346938775510204,0.6507936507936508,0.6728971962616822
35,0.5693185584885734,0.7232142857142857,0.7307692307692307,0.7166666666666667,0.7102803738317757
36,0.5573635101318359,0.6964285714285714,0.72,0.6774193548387096,0.6792452830188679
37,0.5562320053577423,0.7410714285714286,0.76,0.7258064516129032,0.7238095238095238
38,0.5241435766220093,0.7321428571428571,0.76,0.7096774193548387,0.7169811320754716
39,0.547256622995649,0.7321428571428571,0.6923076923076923,0.7666666666666667,0.7058823529411765
40,0.518643992287772,0.7410714285714286,0.7916666666666666,0.703125,0.7238095238095238
41,0.502019852399826,0.75,0.8125,0.703125,0.7358490566037735
42,0.5093500784465245,0.75,0.7708333333333334,0.734375,0.7254901960784313
43,0.5242397870336261,0.7410714285714286,0.7843137254901961,0.7049180327868853,0.7339449541284404
44,0.4960997700691223,0.7589285714285714,0.7872340425531915,0.7384615384615385,0.7326732673267327
